#id	length	GC	avg.qual	sample
m84073_231201_024147_s2/187502606/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/187502382/ccs	663	43.74	36.00	5E_control
m84073_231201_024147_s2/187503024/ccs	666	43.99	29.83	5E_control
m84073_231201_024147_s2/187502694/ccs	664	43.83	22.54	5E_control
m84073_231201_024147_s2/192287240/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/192287763/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/187503271/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/181278328/ccs	356	45.79	40.00	5E_control
m84073_231201_024147_s2/181341318/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/176295186/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/176294968/ccs	484	48.35	21.70	5E_control
m84073_231201_024147_s2/181341793/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/176295330/ccs	481	48.02	37.28	5E_control
m84073_231201_024147_s2/192352285/ccs	481	48.02	31.84	5E_control
m84073_231201_024147_s2/181341835/ccs	661	44.02	26.14	5E_control
m84073_231201_024147_s2/181342140/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/176295444/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/181343048/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/192351872/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/181342443/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/192351990/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/192351252/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/192351634/ccs	665	43.91	40.00	5E_control
m84073_231201_024147_s2/187503797/ccs	706	42.63	30.88	5E_control
m84073_231201_024147_s2/187504441/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/187567511/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/187567850/ccs	481	48.02	28.57	5E_control
m84073_231201_024147_s2/198643622/ccs	481	48.02	39.27	5E_control
m84073_231201_024147_s2/198643866/ccs	482	48.34	37.39	5E_control
m84073_231201_024147_s2/170202393/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/170202296/ccs	666	43.84	20.81	5E_control
m84073_231201_024147_s2/176296472/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/176296700/ccs	465	45.81	39.46	5E_control
m84073_231201_024147_s2/176295921/ccs	484	48.35	39.98	5E_control
m84073_231201_024147_s2/176296780/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/176296279/ccs	483	48.24	40.00	5E_control
m84073_231201_024147_s2/176297318/ccs	665	43.91	35.98	5E_control
m84073_231201_024147_s2/176297497/ccs	666	43.84	36.01	5E_control
m84073_231201_024147_s2/170265798/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/170202829/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/170266867/ccs	665	43.61	39.59	5E_control
m84073_231201_024147_s2/170266804/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/170267045/ccs	482	48.34	39.46	5E_control
m84073_231201_024147_s2/170267348/ccs	663	43.89	39.99	5E_control
m84073_231201_024147_s2/187568807/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/187568588/ccs	664	43.83	40.00	5E_control
m84073_231201_024147_s2/187569004/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/187568831/ccs	664	43.67	39.61	5E_control
m84073_231201_024147_s2/187569419/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/187570063/ccs	665	43.61	36.74	5E_control
m84073_231201_024147_s2/181344011/ccs	481	48.02	24.14	5E_control
m84073_231201_024147_s2/181407720/ccs	665	43.61	39.88	5E_control
m84073_231201_024147_s2/181408033/ccs	664	43.67	30.49	5E_control
m84073_231201_024147_s2/181407773/ccs	668	44.16	39.86	5E_control
m84073_231201_024147_s2/181407866/ccs	665	43.76	35.92	5E_control
m84073_231201_024147_s2/181407957/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/198708437/ccs	668	43.71	25.42	5E_control
m84073_231201_024147_s2/198708385/ccs	665	43.91	38.87	5E_control
m84073_231201_024147_s2/170267371/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/170268580/ccs	663	44.04	30.67	5E_control
m84073_231201_024147_s2/170268330/ccs	665	43.61	39.99	5E_control
m84073_231201_024147_s2/181472362/ccs	663	44.04	39.61	5E_control
m84073_231201_024147_s2/170331963/ccs	475	48.21	29.22	5E_control
m84073_231201_024147_s2/170268244/ccs	483	48.24	40.00	5E_control
m84073_231201_024147_s2/170332888/ccs	482	48.34	38.49	5E_control
m84073_231201_024147_s2/176362292/ccs	665	43.91	40.00	5E_control
m84073_231201_024147_s2/176362531/ccs	481	48.02	39.98	5E_control
m84073_231201_024147_s2/170333564/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/176362281/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/176362998/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/198711020/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/198710357/ccs	665	43.61	39.96	5E_control
m84073_231201_024147_s2/176363225/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/198774035/ccs	665	43.76	39.99	5E_control
m84073_231201_024147_s2/187633708/ccs	665	43.61	33.97	5E_control
m84073_231201_024147_s2/187634320/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/187633099/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/187634296/ccs	666	43.84	40.00	5E_control
m84073_231201_024147_s2/192418364/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/198773807/ccs	680	45.74	27.23	5E_control
m84073_231201_024147_s2/192417872/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181472959/ccs	680	45.44	38.89	5E_control
m84073_231201_024147_s2/181473965/ccs	484	48.35	39.83	5E_control
m84073_231201_024147_s2/181473533/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/187698321/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/187635308/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181473899/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/187635220/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/181474641/ccs	481	48.02	39.98	5E_control
m84073_231201_024147_s2/187699172/ccs	480	47.92	27.93	5E_control
m84073_231201_024147_s2/187635593/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/192482316/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/192419747/ccs	665	43.61	39.99	5E_control
m84073_231201_024147_s2/181474916/ccs	481	48.02	39.47	5E_control
m84073_231201_024147_s2/192483265/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/192482462/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/192483494/ccs	481	48.02	39.88	5E_control
m84073_231201_024147_s2/181475127/ccs	663	44.04	38.83	5E_control
m84073_231201_024147_s2/192482753/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/181538707/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/181475008/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/181539142/ccs	482	48.34	29.43	5E_control
m84073_231201_024147_s2/170397506/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/187700523/ccs	481	48.23	39.98	5E_control
m84073_231201_024147_s2/187763854/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/176428404/ccs	666	43.69	37.66	5E_control
m84073_231201_024147_s2/176426727/ccs	482	48.13	35.12	5E_control
m84073_231201_024147_s2/198775824/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/187699894/ccs	664	43.83	40.00	5E_control
m84073_231201_024147_s2/176426781/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/170398714/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/176428289/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/187700550/ccs	483	48.24	40.00	5E_control
m84073_231201_024147_s2/198775278/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/176427333/ccs	482	48.55	37.36	5E_control
m84073_231201_024147_s2/170462614/ccs	481	48.02	39.83	5E_control
m84073_231201_024147_s2/170462352/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/176428589/ccs	680	45.59	39.97	5E_control
m84073_231201_024147_s2/170462598/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/176493041/ccs	664	43.98	40.00	5E_control
m84073_231201_024147_s2/176492209/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/187765560/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/192484278/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/176492597/ccs	664	43.83	40.00	5E_control
m84073_231201_024147_s2/198839817/ccs	481	48.02	38.50	5E_control
m84073_231201_024147_s2/198776710/ccs	483	48.24	39.80	5E_control
m84073_231201_024147_s2/192484787/ccs	663	43.89	36.01	5E_control
m84073_231201_024147_s2/192548095/ccs	399	40.85	39.35	5E_control
m84073_231201_024147_s2/198840375/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/198840576/ccs	481	48.02	37.96	5E_control
m84073_231201_024147_s2/181539427/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/192485089/ccs	665	43.61	36.02	5E_control
m84073_231201_024147_s2/192548335/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/192548018/ccs	663	43.89	35.96	5E_control
m84073_231201_024147_s2/181540068/ccs	342	42.40	40.00	5E_control
m84073_231201_024147_s2/181603746/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/170463166/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/198841390/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/198841372/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/198841161/ccs	666	43.84	30.69	5E_control
m84073_231201_024147_s2/170464832/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/170528823/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/170529224/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/170528989/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/192550048/ccs	664	43.83	32.73	5E_control
m84073_231201_024147_s2/192549000/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/181604324/ccs	667	43.63	39.88	5E_control
m84073_231201_024147_s2/181605013/ccs	666	43.69	36.02	5E_control
m84073_231201_024147_s2/192550306/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181604203/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/181605232/ccs	666	43.84	40.00	5E_control
m84073_231201_024147_s2/176493254/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/181605660/ccs	722	42.66	40.00	5E_control
m84073_231201_024147_s2/176557509/ccs	481	48.02	39.26	5E_control
m84073_231201_024147_s2/176494288/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/187766590/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/187830172/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/187829350/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/187830548/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/170529303/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/198906601/ccs	482	48.34	37.94	5E_control
m84073_231201_024147_s2/187766545/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/176557997/ccs	481	48.23	40.00	5E_control
m84073_231201_024147_s2/176558999/ccs	481	48.44	29.24	5E_control
m84073_231201_024147_s2/170530320/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/176558796/ccs	482	48.13	38.50	5E_control
m84073_231201_024147_s2/187894878/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/170595410/ccs	665	43.91	34.91	5E_control
m84073_231201_024147_s2/170594989/ccs	482	48.34	40.00	5E_control
m84073_231201_024147_s2/187831887/ccs	481	48.44	38.47	5E_control
m84073_231201_024147_s2/170594737/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/198970428/ccs	663	44.04	39.60	5E_control
m84073_231201_024147_s2/198970660/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/198971254/ccs	482	48.55	39.83	5E_control
m84073_231201_024147_s2/198971590/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/181668900/ccs	663	44.04	38.85	5E_control
m84073_231201_024147_s2/198972271/ccs	663	44.04	35.85	5E_control
m84073_231201_024147_s2/181669923/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/181606164/ccs	482	48.34	39.96	5E_control
m84073_231201_024147_s2/181670103/ccs	461	45.34	40.00	5E_control
m84073_231201_024147_s2/176623023/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/176688242/ccs	484	48.35	40.00	5E_control
m84073_231201_024147_s2/176625325/ccs	666	43.54	30.54	5E_control
m84073_231201_024147_s2/176623759/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/176559834/ccs	664	43.98	40.00	5E_control
m84073_231201_024147_s2/192613608/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/192613970/ccs	664	43.67	38.86	5E_control
m84073_231201_024147_s2/192614409/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/176623019/ccs	481	48.02	39.98	5E_control
m84073_231201_024147_s2/176625166/ccs	465	46.02	39.83	5E_control
m84073_231201_024147_s2/198972501/ccs	483	48.45	40.00	5E_control
m84073_231201_024147_s2/199036512/ccs	483	48.45	40.00	5E_control
m84073_231201_024147_s2/198972892/ccs	481	48.44	25.90	5E_control
m84073_231201_024147_s2/198972911/ccs	483	48.45	40.00	5E_control
m84073_231201_024147_s2/176625567/ccs	666	43.69	39.99	5E_control
m84073_231201_024147_s2/170658974/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/181671378/ccs	665	43.76	40.00	5E_control
m84073_231201_024147_s2/181670887/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/170595783/ccs	480	48.12	37.84	5E_control
m84073_231201_024147_s2/181670542/ccs	663	44.04	30.21	5E_control
m84073_231201_024147_s2/181734607/ccs	480	48.12	33.88	5E_control
m84073_231201_024147_s2/187895414/ccs	666	43.84	35.97	5E_control
m84073_231201_024147_s2/170659596/ccs	399	40.85	20.35	5E_control
m84073_231201_024147_s2/170659358/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181671158/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/181734522/ccs	663	43.89	39.61	5E_control
m84073_231201_024147_s2/187895800/ccs	481	48.02	39.47	5E_control
m84073_231201_024147_s2/187896532/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/192615586/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/176688785/ccs	664	43.83	25.89	5E_control
m84073_231201_024147_s2/176690397/ccs	665	43.76	39.99	5E_control
m84073_231201_024147_s2/199038626/ccs	483	48.03	39.47	5E_control
m84073_231201_024147_s2/176689008/ccs	664	43.83	39.99	5E_control
m84073_231201_024147_s2/199037801/ccs	663	44.04	29.77	5E_control
m84073_231201_024147_s2/192679537/ccs	483	48.24	29.18	5E_control
m84073_231201_024147_s2/199037140/ccs	665	43.91	39.99	5E_control
m84073_231201_024147_s2/199038643/ccs	664	43.98	39.88	5E_control
m84073_231201_024147_s2/199038610/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/181735359/ccs	664	43.83	39.61	5E_control
m84073_231201_024147_s2/181735903/ccs	482	48.34	34.06	5E_control
m84073_231201_024147_s2/181736634/ccs	484	48.35	40.00	5E_control
m84073_231201_024147_s2/181736327/ccs	483	48.45	29.41	5E_control
m84073_231201_024147_s2/192679685/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/170724470/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/176754500/ccs	481	48.23	23.89	5E_control
m84073_231201_024147_s2/187897617/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/192680605/ccs	666	43.54	40.00	5E_control
m84073_231201_024147_s2/192681187/ccs	482	48.55	35.07	5E_control
m84073_231201_024147_s2/192679727/ccs	665	43.76	39.60	5E_control
m84073_231201_024147_s2/199102856/ccs	484	48.35	40.00	5E_control
m84073_231201_024147_s2/192680496/ccs	664	43.98	39.99	5E_control
m84073_231201_024147_s2/181737252/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/181801264/ccs	667	43.78	39.88	5E_control
m84073_231201_024147_s2/181801090/ccs	666	43.69	40.00	5E_control
m84073_231201_024147_s2/181801781/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/170725611/ccs	664	43.67	35.58	5E_control
m84073_231201_024147_s2/170726530/ccs	484	48.35	40.00	5E_control
m84073_231201_024147_s2/170726379/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/170726052/ccs	663	44.04	38.16	5E_control
m84073_231201_024147_s2/192744692/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/192745522/ccs	483	48.24	39.98	5E_control
m84073_231201_024147_s2/192746210/ccs	662	43.96	38.53	5E_control
m84073_231201_024147_s2/199103920/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/170725439/ccs	399	40.85	34.49	5E_control
m84073_231201_024147_s2/192745738/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/192745563/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/192681885/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/192745744/ccs	488	47.54	24.49	5E_control
m84073_231201_024147_s2/199168047/ccs	664	43.83	40.00	5E_control
m84073_231201_024147_s2/187962961/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181867442/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/181867458/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/181867501/ccs	483	48.24	35.13	5E_control
m84073_231201_024147_s2/176821158/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/199167675/ccs	290	52.07	39.16	5E_control
m84073_231201_024147_s2/199168148/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/188025879/ccs	481	48.02	29.21	5E_control
m84073_231201_024147_s2/176820683/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/176819950/ccs	664	43.83	39.97	5E_control
m84073_231201_024147_s2/181866217/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/181867996/ccs	664	43.67	37.72	5E_control
m84073_231201_024147_s2/176820246/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181866652/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/199232562/ccs	482	48.34	29.43	5E_control
m84073_231201_024147_s2/199168747/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/199169544/ccs	483	48.24	38.50	5E_control
m84073_231201_024147_s2/176821656/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181931261/ccs	481	48.02	38.47	5E_control
m84073_231201_024147_s2/188026505/ccs	664	44.13	37.52	5E_control
m84073_231201_024147_s2/188026674/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/188027602/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/199169582/ccs	481	48.02	38.92	5E_control
m84073_231201_024147_s2/199169673/ccs	663	43.89	36.00	5E_control
m84073_231201_024147_s2/199169835/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/199169224/ccs	483	48.65	23.94	5E_control
m84073_231201_024147_s2/181931444/ccs	399	40.85	39.20	5E_control
m84073_231201_024147_s2/199232767/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/188026723/ccs	666	43.69	39.99	5E_control
m84073_231201_024147_s2/170726757/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/170791047/ccs	662	44.11	24.59	5E_control
m84073_231201_024147_s2/192746325/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/192810150/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/192746899/ccs	666	43.84	30.68	5E_control
m84073_231201_024147_s2/170790570/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/192747072/ccs	483	48.24	39.98	5E_control
m84073_231201_024147_s2/192747004/ccs	482	48.55	38.87	5E_control
m84073_231201_024147_s2/170790415/ccs	483	48.45	39.83	5E_control
m84073_231201_024147_s2/192810749/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/176886283/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/192747454/ccs	665	43.76	40.00	5E_control
m84073_231201_024147_s2/176886521/ccs	421	46.32	26.41	5E_control
m84073_231201_024147_s2/176884880/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/176884948/ccs	483	48.45	39.83	5E_control
m84073_231201_024147_s2/176884912/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/176885874/ccs	468	46.15	40.00	5E_control
m84073_231201_024147_s2/176885900/ccs	665	43.61	30.64	5E_control
m84073_231201_024147_s2/176885223/ccs	484	48.35	40.00	5E_control
m84073_231201_024147_s2/176885709/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/176885435/ccs	482	48.34	39.47	5E_control
m84073_231201_024147_s2/176886939/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/176887445/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/176950307/ccs	663	44.04	24.99	5E_control
m84073_231201_024147_s2/199232946/ccs	482	48.55	39.98	5E_control
m84073_231201_024147_s2/199234253/ccs	666	43.69	29.96	5E_control
m84073_231201_024147_s2/199234819/ccs	665	43.76	40.00	5E_control
m84073_231201_024147_s2/192811054/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/188028836/ccs	665	43.91	36.02	5E_control
m84073_231201_024147_s2/192812479/ccs	483	48.45	39.96	5E_control
m84073_231201_024147_s2/188092798/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/181932770/ccs	663	43.89	35.46	5E_control
m84073_231201_024147_s2/181996816/ccs	483	48.24	39.98	5E_control
m84073_231201_024147_s2/188092559/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/181997132/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181996817/ccs	663	43.89	26.16	5E_control
m84073_231201_024147_s2/170855435/ccs	663	44.04	39.03	5E_control
m84073_231201_024147_s2/170792313/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/176952044/ccs	481	48.23	36.48	5E_control
m84073_231201_024147_s2/181933863/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/181933060/ccs	481	48.02	29.42	5E_control
m84073_231201_024147_s2/170792529/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/181997126/ccs	482	48.13	39.98	5E_control
m84073_231201_024147_s2/176952660/ccs	481	48.23	29.42	5E_control
m84073_231201_024147_s2/170855568/ccs	667	43.78	40.00	5E_control
m84073_231201_024147_s2/181997211/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/170792339/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/181998737/ccs	482	48.13	39.98	5E_control
m84073_231201_024147_s2/192875688/ccs	663	43.74	39.96	5E_control
m84073_231201_024147_s2/181998454/ccs	483	48.24	39.47	5E_control
m84073_231201_024147_s2/181997889/ccs	665	43.76	38.87	5E_control
m84073_231201_024147_s2/181997377/ccs	409	47.19	28.76	5E_control
m84073_231201_024147_s2/181998806/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/181999033/ccs	664	43.83	40.00	5E_control
m84073_231201_024147_s2/177016289/ccs	482	48.55	25.43	5E_control
m84073_231201_024147_s2/170856057/ccs	483	48.24	40.00	5E_control
m84073_231201_024147_s2/170856216/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/192875960/ccs	481	48.44	40.00	5E_control
m84073_231201_024147_s2/170857443/ccs	482	48.55	33.44	5E_control
m84073_231201_024147_s2/170856384/ccs	663	43.89	30.68	5E_control
m84073_231201_024147_s2/170856696/ccs	482	48.34	39.96	5E_control
m84073_231201_024147_s2/170857668/ccs	663	43.89	40.00	5E_control
m84073_231201_024147_s2/176953159/ccs	481	48.02	32.76	5E_control
m84073_231201_024147_s2/176953272/ccs	482	48.34	39.44	5E_control
m84073_231201_024147_s2/170856423/ccs	481	48.02	33.67	5E_control
m84073_231201_024147_s2/188157137/ccs	667	43.78	38.87	5E_control
m84073_231201_024147_s2/199235116/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/181999503/ccs	482	48.34	39.81	5E_control
m84073_231201_024147_s2/170858032/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/188093936/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/188093726/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/199298740/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/182063239/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/199235341/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/199298992/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/182062532/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/170921291/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/170921662/ccs	663	44.04	36.01	5E_control
m84073_231201_024147_s2/188158223/ccs	666	43.69	40.00	5E_control
m84073_231201_024147_s2/188158608/ccs	665	43.61	39.99	5E_control
m84073_231201_024147_s2/188159478/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/188158615/ccs	399	40.85	40.00	5E_control
m84073_231201_024147_s2/199300660/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/182127636/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/182063920/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/192877514/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/188159119/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/188158986/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/192941791/ccs	481	48.23	39.46	5E_control
m84073_231201_024147_s2/182064531/ccs	665	43.76	39.99	5E_control
m84073_231201_024147_s2/177017984/ccs	341	42.82	39.97	5E_control
m84073_231201_024147_s2/182128286/ccs	399	40.85	39.98	5E_control
m84073_231201_024147_s2/177081683/ccs	482	48.13	40.00	5E_control
m84073_231201_024147_s2/177018504/ccs	665	43.76	40.00	5E_control
m84073_231201_024147_s2/199364417/ccs	481	48.23	22.78	5E_control
m84073_231201_024147_s2/170988201/ccs	665	43.61	40.00	5E_control
m84073_231201_024147_s2/170987697/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/170923049/ccs	104	43.27	40.00	5E_control
m84073_231201_024147_s2/170988516/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/199364678/ccs	664	43.67	40.00	5E_control
m84073_231201_024147_s2/170986630/ccs	665	43.61	37.82	5E_control
m84073_231201_024147_s2/170987611/ccs	664	43.83	38.86	5E_control
m84073_231201_024147_s2/170987397/ccs	663	44.04	32.50	5E_control
m84073_231201_024147_s2/170988233/ccs	665	43.76	40.00	5E_control
m84073_231201_024147_s2/199366069/ccs	482	48.55	40.00	5E_control
m84073_231201_024147_s2/182128815/ccs	662	43.96	30.67	5E_control
m84073_231201_024147_s2/182129491/ccs	663	44.04	40.00	5E_control
m84073_231201_024147_s2/182128542/ccs	481	48.02	40.00	5E_control
m84073_231201_024147_s2/182128824/ccs	483	48.45	40.00	5E_control
m84073_231201_024147_s2/182129271/ccs	663	44.04	39.97	5E_control
